"id","turId","artId","antal"
"1273","121","10994","1"
"1274","115","10994","1"
"1275","133","10994","1"
"1276","134","10994","1"
"1277","114","10994","1"
"1278","136","10994","1"
"1279","138","10994","1"
"1280","140","10994","1"
"1281","141","10994","1"
"1282","143","10994","1"
"1283","145","10994","1"
"1284","153","10994","1"
"1285","169","10994","1"
"1286","177","11002","1"
"1287","223","11002","1"
"1288","116","10442","1"
"1289","148","10440","1"
"1290","113","10440","1"
"1291","122","10440","1"
"1292","115","10440","1"
"1293","168","10555","1"
"1294","148","10555","1"
"1295","145","10555","1"
"1296","148","10536","1"
"1297","150","10536","1"
"1298","118","10536","50"
"1299","121","10536","1"
"1300","123","10536","1"
"1301","125","10536","1"
"1302","150","10531","1"
"1303","113","10531","1"
"1304","151","10531","5"
"1305","128","10531","1"
"1306","130","10531","1"
"1307","121","10531","1"
"1308","122","10531","1"
"1309","115","10531","1"
"1310","134","10531","1"
"1311","140","10531","1"
"1312","141","10531","1"
"1313","145","10531","1"
"1314","126","10531","1"
"1315","147","10531","1"
"1316","145","10559","1"
"1317","118","10624","1"
"1318","119","10624","10"
"1319","125","10624","1"
"1320","227","10628","1"
"1321","215","10564","1"
"1322","228","10565","1"
"1323","151","10565","4"
"1324","131","10565","1"
"1325","140","10565","1"
"1326","141","10565","1"
"1327","121","9991","1"
"1328","115","9991","1"
"1329","117","9969","1"
"1330","115","9969","1"
"1331","162","9969","1"
"1332","226","9125","1"
"1333","131","9125","6"
"1334","132","9125","40"
"1335","157","9125","25"
"1336","121","9125","1"
"1337","123","9125","1"
"1338","133","9125","1"
"1339","136","9125","1"
"1340","141","9125","1"
"1341","162","9125","1"
"1342","113","7221","1"
"1343","121","7221","1"
"1344","122","7221","1"
"1345","147","7221","1"
"1346","148","7254","1"
"1347","121","7254","1"
"1348","122","7254","1"
"1349","115","7254","1"
"1350","142","7254","1"
"1351","127","7254","1"
"1352","147","7254","1"
"1353","157","7317","2"
"1354","113","7288","1"
"1355","121","7288","1"
"1356","122","7288","1"
"1357","115","7288","1"
"1358","114","7288","1"
"1359","142","7288","1"
"1360","127","7288","1"
"1361","150","7301","1"
"1362","113","7301","1"
"1363","128","7301","1"
"1364","131","7301","1"
"1365","119","7301","1"
"1366","121","7301","1"
"1367","122","7301","1"
"1368","123","7301","1"
"1369","115","7301","1"
"1370","114","7301","1"
"1371","136","7301","1"
"1372","138","7301","1"
"1373","142","7301","1"
"1374","127","7301","1"
"1375","147","7301","1"
"1376","150","7271","1"
"1377","113","7271","1"
"1378","121","7271","1"
"1379","122","7271","1"
"1380","123","7271","1"
"1381","114","7271","1"
"1382","142","7271","1"
"1383","127","7271","1"
"1384","147","7271","1"
"1385","229","10370","1"
"1386","230","8351","1"
"1387","231","802","1"
"1388","231","1003","1"
"1389","232","1003","1"
"1390","231","924","1"
"1391","232","924","1"
"1392","231","829","1"
"1393","231","457","1"
"1394","232","457","1"
"1395","231","462","1"
"1396","233","430","1"
"1397","231","430","1"
"1398","234","426","1"
"1399","235","426","1"
"1400","235","452","1"
"1401","231","452","1"
"1402","231","441","1"
"1403","231","521","1"
"1404","231","511","1"
"1405","231","517","1"
"1406","231","584","1"
"1407","235","577","1"
"1408","234","591","1"
"1409","231","602","1"
"1410","234","609","1"
"1411","231","609","1"
"1412","235","1162","1"
"1413","232","1162","1"
"1414","234","1150","1"
"1415","235","1150","1"
"1416","231","1150","1"
"1417","232","1150","1"
"1418","231","1272","1"
"1419","232","1272","1"
"1420","231","1343","1"
"1421","232","1343","1"
"1422","234","1354","1"
"1423","231","1122","1"
"1424","232","1122","1"
"1425","231","1205","1"
"1426","232","1205","1"
"1427","234","1217","1"
"1428","235","1217","1"
"1429","236","1093","1"
"1430","232","1093","1"
"1431","231","1090","1"
"1432","231","1071","1"
"1433","232","1071","1"
"1434","231","390","1"
"1435","231","1627","1"
"1436","231","1601","1"
"1437","232","1601","1"
"1438","231","1721","1"
"1439","231","1719","1"
"1440","232","1719","1"
"1441","231","1690","1"
"1442","232","1866","1"
"1443","231","1826","1"
"1444","231","1829","1"
"1445","232","1829","1"
"1446","231","1822","1"
"1447","232","1822","1"
"1448","231","1814","1"
"1449","231","1943","1"
"1450","232","1943","1"
"1451","231","1920","1"
"1452","231","1911","1"
"1453","232","1911","1"
"1454","231","1905","1"
"1455","231","1964","1"
"1456","231","1982","1"
"1457","231","2070","1"
"1458","231","2073","1"
"1459","232","2073","1"
"1460","237","4571","1"
"1461","231","4571","1"
"1462","237","4596","1"
"1463","231","7736","1"
"1464","231","10408","1"
"1465","231","10407","1"
"1466","231","10370","1"
"1467","232","10370","1"
"1468","231","10350","1"
"1469","232","10350","1"
"1470","237","7426","5"
"1471","237","8843","4"
"1472","231","9635","1"
"1473","231","9547","1"
"1474","231","9499","1"
"1475","231","9420","1"
"1476","231","7477","1"
"1477","238","7440","1"
"1478","237","8974","1"
"1479","231","10531","1"
"1480","237","10624","1"
"1481","231","10616","1"
"1482","232","9969","1"
"1483","231","9125","1"
"1484","231","7254","1"
"1485","231","7317","1"
"1486","231","7288","1"
"1487","231","7301","1"
"1488","232","7301","1"
"1489","231","7271","1"
"1490","232","7271","1"
"1491","239","802","1"
"1492","240","802","1"
"1493","240","1003","1"
"1494","240","430","1"
"1495","239","517","1"
"1496","240","517","1"
"1497","239","572","1"
"1498","240","572","1"
"1499","239","584","1"
"1500","240","584","1"
"1501","239","577","1"
"1502","240","577","1"
"1503","240","607","1"
"1504","240","604","1"
"1505","239","1593","1"
"1506","240","1593","1"
"1507","239","1601","1"
"1508","240","1601","1"
"1509","241","1931","1"
"1510","242","1205","1"
"1511","243","1837","1"
"1512","242","1953","1"
"1513","243","3492","1"
"1514","243","7571","1"
"1515","243","7595","1"
"1516","243","8349","1"
"1517","243","8253","1"
"1518","244","9524","1"
"1519","245","641","1"
"1520","246","641","1"
"1521","245","640","1"
"1522","246","640","1"
"1523","247","802","1"
"1524","247","801","1"
"1525","248","788","1"
"1526","245","788","1"
"1527","249","1003","1"
"1528","248","1003","1"
"1529","249","924","1"
"1530","248","924","1"
"1531","245","924","1"
"1532","246","924","1"
"1533","249","457","1"
"1534","248","457","1"
"1535","245","457","1"
"1536","246","457","1"
"1537","249","462","1"
"1538","245","462","1"
"1539","249","430","1"
"1540","248","430","1"
"1541","245","430","1"
"1542","246","430","1"
"1543","245","429","1"
"1544","245","431","1"
"1545","247","447","1"
"1546","249","447","1"
"1547","248","447","1"
"1548","245","447","1"
"1549","249","452","1"
"1550","248","452","1"
"1551","245","452","1"
"1552","246","452","1"
"1553","249","487","1"
"1554","248","487","1"
"1555","245","487","1"
"1556","249","521","1"
"1557","248","521","1"
"1558","247","511","1"
"1559","249","511","1"
"1560","247","517","1"
"1561","249","517","1"
"1562","248","517","1"
"1563","245","517","1"
"1564","247","565","1"
"1565","249","565","1"
"1566","248","565","1"
"1567","245","565","1"
"1568","247","559","1"
"1569","245","559","100"
"1570","247","538","1"
"1571","249","538","1"
"1572","249","584","1"
"1573","248","584","1"
"1574","247","585","1"
"1575","249","577","1"
"1576","248","591","1"
"1577","248","1162","3"
"1578","248","1150","2"
"1579","245","1272","1"
"1580","246","1272","1"
"1581","249","1343","1"
"1582","248","1343","1"
"1583","250","1354","1"
"1584","249","1205","1"
"1585","248","1217","1"
"1586","245","1217","1"
"1587","251","1223","1"
"1588","249","1223","5"
"1589","246","1104","1"
"1590","248","1106","1"
"1591","245","1106","1"
"1592","246","1106","1"
"1593","249","1090","1"
"1594","246","1090","1"
"1595","248","1071","1"
"1596","248","390","1"
"1597","245","1508","1"
"1598","249","1601","1"
"1599","248","1601","1"
"1600","249","1669","1"
"1601","248","1669","1"
"1602","247","1686","1"
"1603","249","1686","1"
"1604","245","1686","30"
"1605","248","1721","1"
"1606","247","1716","1"
"1607","249","1716","1"
"1608","248","1716","1"
"1609","245","1716","1"
"1610","246","1716","1"
"1611","248","1719","1"
"1612","246","1846","1"
"1613","249","1690","1"
"1614","248","1690","1"
"1615","249","1866","1"
"1616","245","1866","1"
"1617","246","1850","1"
"1618","247","1827","1"
"1619","249","1827","1"
"1620","248","1827","1"
"1621","245","1827","1"
"1622","246","1827","1"
"1623","249","1826","300"
"1624","248","1826","1"
"1625","249","1829","1"
"1626","248","1829","1"
"1627","249","1837","1"
"1628","249","1872","1"
"1629","247","1822","1"
"1630","248","1822","1"
"1631","245","1822","1"
"1632","246","1822","1"
"1633","249","1818","1"
"1634","249","1812","1"
"1635","249","1814","1"
"1636","248","1798","1"
"1637","247","2015","1"
"1638","249","1943","1"
"1639","248","1943","1"
"1640","249","1920","1"
"1641","248","1920","1"
"1642","249","1931","1"
"1643","249","1911","1"
"1644","248","1911","1"
"1645","249","1905","1"
"1646","248","1905","1"
"1647","249","1975","1"
"1648","246","2021","1"
"1649","249","2073","1"
"1650","248","2073","1"
"1651","249","2130","1"
"1652","248","2130","1"
"1653","245","3109","1"
"1654","249","7736","1"
"1655","248","7736","1"
"1656","249","7571","1"
"1657","248","7571","1"
"1658","249","7536","1"
"1659","247","10407","1"
"1660","249","10407","1"
"1661","248","10407","1"
"1662","246","10407","1"
"1663","246","10417","1"
"1664","249","10370","1"
"1665","248","10370","1"
"1666","249","10350","1"
"1667","246","7426","1"
"1668","249","8352","1"
"1669","249","8349","1"
"1670","249","8252","1"
"1671","249","8253","1"
"1672","248","8253","1"
"1673","248","8843","1"
"1674","249","9547","1"
"1675","248","9420","1"
"1676","249","9312","1"
"1677","245","9330","1"
"1678","248","9331","1"
"1679","247","9332","1"
"1680","247","9334","1"
"1681","248","9334","1"
"1682","249","7477","1"
"1683","249","7488","1"
"1684","248","8918","1"
"1685","249","10951","1"
"1686","249","10952","1"
"1687","249","10994","1"
"1688","248","10994","1"
"1689","245","10994","1"
"1690","245","11002","1"
"1691","246","11002","1"
"1692","248","10442","1"
"1693","249","10440","1"
"1694","248","10440","1"
"1695","248","10555","1"
"1696","245","10555","1"
"1697","246","10555","1"
"1698","249","10531","1"
"1699","248","10531","1"
"1700","247","10565","1"
"1701","249","10565","1"
"1702","248","10565","1"
"1703","249","9991","1"
"1704","248","9991","1"
"1705","249","9969","1"
"1706","248","9969","1"
"1707","249","9125","1"
"1708","248","9125","1"
"1709","245","9125","1"
"1710","246","9125","1"
"1711","249","7221","1"
"1712","248","7221","1"
"1713","249","7254","1"
"1714","248","7254","1"
"1715","248","7317","1"
"1716","249","7288","1"
"1717","248","7288","1"
"1718","247","7300","1"
"1719","249","7300","1"
"1720","248","7300","1"
"1721","249","7301","1"
"1722","248","7301","1"
"1723","249","7271","1"
"1724","248","7271","1"
"1725","252","803","1"
"1726","252","788","1"
"1727","253","1003","1"
"1728","254","1003","1"
"1729","253","924","1"
"1730","254","924","1"
"1731","255","829","1"
"1732","253","457","1"
"1733","254","430","1"
"1734","253","452","1"
"1735","256","489","1"
"1736","253","521","1"
"1737","257","1110","1"
"1738","253","1110","1"
"1739","258","1110","1"
"1740","259","1110","1"
"1741","253","1150","1"
"1742","254","1150","1"
"1743","259","1150","1"
"1744","256","1152","1"
"1745","260","1272","1"
"1746","253","1272","1"
"1747","254","1272","1"
"1748","257","1285","1"
"1749","255","1285","1"
"1750","254","1285","1"
"1751","253","1343","1"
"1752","254","1343","1"
"1753","259","1343","1"
"1754","256","1377","1"
"1755","256","1365","1"
"1756","261","1205","1"
"1757","253","1205","1"
"1758","255","1205","1"
"1759","253","1217","1"
"1760","253","1223","1"
"1761","253","1093","1"
"1762","262","1090","1"
"1763","253","1090","1"
"1764","253","1071","1"
"1765","253","1627","1"
"1766","254","1627","1"
"1767","259","1627","1"
"1768","255","1833","1"
"1769","254","1943","1"
"1770","260","1911","1"
"1771","255","2070","1"
"1772","254","2073","1"
"1773","263","3245","1"
"1774","253","3245","1"
"1775","264","3135","1"
"1776","265","4134","1"
"1777","253","4497","1"
"1778","254","4497","1"
"1779","257","4482","1"
"1780","253","7736","1"
"1781","254","7736","1"
"1782","266","7571","1"
"1783","267","7571","1"
"1784","253","7571","1"
"1785","268","7536","1"
"1786","269","7595","1"
"1787","253","7595","1"
"1788","268","10408","1"
"1789","253","10407","1"
"1790","255","10407","1"
"1791","270","10388","1"
"1792","253","10370","1"
"1793","254","10370","1"
"1794","253","10346","1"
"1795","254","10346","1"
"1796","253","8206","1"
"1797","271","8359","1"
"1798","253","8359","1"
"1799","253","8352","1"
"1800","268","8252","1"
"1801","254","8843","1"
"1802","268","9665","1"
"1803","261","9524","1"
"1804","268","9524","1"
"1805","268","9499","1"
"1806","254","9420","1"
"1807","272","9434","1"
"1808","254","9312","1"
"1809","253","9330","1"
"1810","254","9332","1"
"1811","268","7501","1"
"1812","254","7456","1"
"1813","254","7477","1"
"1814","264","7477","1"
"1815","254","7488","1"
"1816","264","7488","1"
"1817","264","7435","1"
"1818","260","8974","1"
"1819","254","9002","1"
"1820","256","9004","1"
"1821","254","8918","1"
"1822","254","10952","1"
"1823","252","10994","1"
"1824","253","10994","1"
"1825","254","10440","1"
"1826","253","10555","1"
"1827","264","10536","1"
"1828","255","10565","1"
"1829","254","9125","1"
"1830","264","7221","1"
"1831","254","7254","1"
"1832","264","7254","1"
"1833","270","7317","1"
"1834","254","7288","1"
"1835","254","7301","1"
"1836","264","7301","1"
"1837","254","7271","1"
"1838","273","802","1"
"1839","274","1003","1"
"1840","275","924","1"
"1841","276","924","1"
"1842","277","511","1"
"1843","277","517","1"
"1844","278","584","1"
"1845","276","584","1"
"1846","277","584","1"
"1847","273","584","1"
"1848","277","577","1"
"1849","279","1162","1"
"1850","280","1104","1"
"1851","281","1106","1"
"1852","282","1071","1"
"1853","283","1975","1"
"1854","284","2073","1"
"1855","285","7736","1"
"1856","276","7426","1"
"1857","286","9498","1"
"1858","287","9498","1"
"1859","284","9420","1"
"1860","284","9312","1"
"1861","284","9330","1"
"1862","288","9330","1"
"1863","289","9326","1"
"1864","273","9334","1"
"1865","284","7477","1"
"1866","284","7488","1"
"1867","273","9004","1"
"1868","273","7221","1"
"1869","290","1183","1"
"1870","291","1090","1"
"1871","292","1779","1"
"1872","293","1779","1"
"1873","294","3242","1"
"1874","295","3334","1"
"1875","294","3334","1"
"1876","296","4571","1"
"1877","297","4571","1"
"1878","298","7735","1"
"1879","291","7735","1"
"1880","299","7571","3"
"1881","296","7536","1"
"1882","300","6839","1"
"1883","296","8359","1"
"1884","301","9635","1"
"1885","296","9665","1"
"1886","296","9434","1"
"1887","302","7317","1"
"1888","303","1093","1"
"1889","304","2997","1"
"1890","303","8159","1"
"1891","304","8206","1"
"1892","305","8212","1"
"1893","304","9434","1"
"1894","306","7488","1"
"1895","306","10442","1"
"1896","306","10440","1"
"1897","307","8176","1"
"1898","308","804","1"
"1899","308","7501","1"
"1900","309","802","1"
"1901","309","801","1"
"1902","310","788","1"
"1903","311","1003","30"
"1904","310","1003","1"
"1905","309","1003","1"
"1906","311","924","1"
"1907","310","924","1"
"1908","312","935","1"
"1909","313","953","2"
"1910","314","887","1"
"1911","315","887","1"
"1912","311","457","20"
"1913","310","457","1"
"1914","309","457","1"
"1915","316","462","1"
"1916","311","462","20"
"1917","310","462","1"
"1918","311","430","50"
"1919","310","430","1"
"1920","309","430","1"
"1921","309","434","1"
"1922","317","452","1"
"1923","311","441","1"
"1924","310","441","1"
"1925","311","487","30"
"1926","310","487","1"
"1927","309","487","1"
"1928","311","521","30"
"1929","310","521","1"
"1930","309","521","1"
"1931","311","511","30"
"1932","311","517","30"
"1933","310","517","1"
"1934","309","517","1"
"1935","311","565","80"
"1936","310","565","1"
"1937","309","565","1"
"1938","318","559","1"
"1939","316","559","1"
"1940","310","559","1"
"1941","319","538","1"
"1942","311","538","5"
"1943","310","538","1"
"1944","309","538","1"
"1945","311","584","200"
"1946","310","584","1"
"1947","309","584","1"
"1948","311","585","50"
"1949","311","577","40"
"1950","310","577","1"
"1951","311","591","1"
"1952","311","602","30"
