"id","brgrId","lokationId","dato","vindretning","vindstyrke","precipitation","cloud","temp","tid","bem"
"502","1","43","2005-03-28",,"0",,,"0",,
"503","1","43","2003-05-29",,"0",,,"0",,
"504","1","43","2004-04-17",,"0",,,"0",,
"505","1","44","2002-05-01",,"0",,,"0",,
"506","1","44","2003-03-16",,"0",,,"0",,
"507","1","44","2004-03-29",,"0",,,"0",,
"508","1","44","2004-09-28",,"0",,,"0",,
"509","1","44","2004-11-01",,"0",,,"0",,
"510","1","44","2003-06-07",,"0",,,"0",,
"511","1","44","2004-02-13",,"0",,,"0",,
"512","1","44","2004-06-27",,"0",,,"0",,
"513","1","44","2004-04-06",,"0",,,"0",,
"514","1","44","2003-03-29",,"0",,,"0",,
"515","1","44","2003-11-01",,"0",,,"0",,
"516","1","44","2004-03-02",,"0",,,"0",,
"517","1","44","2004-03-31",,"0",,,"0",,
"518","1","44","2003-08-13",,"0",,,"0",,
"519","1","44","2002-09-28",,"0",,,"0",,
"520","1","44","2003-04-15",,"0",,,"0",,
"521","1","44","2004-03-30",,"0",,,"0",,
"522","1","44","2003-01-01",,"0",,,"0",,
"523","1","44","2004-01-10",,"0",,,"0",,
"524","1","44","2003-11-13",,"0",,,"0",,
"525","1","44","2004-01-02",,"0",,,"0",,
"526","1","44","2004-03-08",,"0",,,"0",,
"527","1","44","2003-05-26",,"0",,,"0",,
"528","1","44","2003-09-28",,"0",,,"0",,
"529","1","44","2004-04-02",,"0",,,"0",,
"530","1","44","2005-01-01",,"0",,,"0",,
"531","1","44","2004-01-01",,"0",,,"0",,
"532","1","44","2004-02-17",,"0",,,"0",,
"533","1","44","2003-06-14",,"0",,,"0",,
"534","1","44","2004-11-13",,"0",,,"0",,
"535","1","44","2003-06-06",,"0",,,"0",,
"536","1","44","2004-01-15",,"0",,,"0",,
"537","1","44","2003-08-04",,"0",,,"0",,
"538","1","44","2003-11-11",,"0",,,"0",,
"539","1","44","2003-05-21",,"0",,,"0",,
"540","1","44","2004-05-19",,"0",,,"0",,
"541","1","44","2004-03-14",,"0",,,"0",,
"542","1","44","2003-04-28",,"0",,,"0",,
"543","1","44","2004-04-28",,"0",,,"0",,
"544","1","44","2004-04-05",,"0",,,"0",,
"545","1","44","2003-10-25",,"0",,,"0",,
"546","1","44","2004-02-15",,"0",,,"0",,
