"id","familieID","danskArt","latinArt","engelskArt","artSort"
"10528","391","Brunbuget Organist","pyrrhophrys ","Chestnut-breasted Chlorophonia","107260"
"10529","391","Blåisset Organist","occipitalis ","Blue-crowned Chlorophonia","107270"
"10530","391","Gyldenbrynet Organist","callophrys ","Golden-browed Chlorophonia","107280"
"10531","300","Grønirisk","chloris ","European Greenfinch","107290"
"10532","300","Brunirisk","sinica ","Grey-capped Greenfinch","107300"
"10533","300","Himalayagrønirisk","spinoides ","Yellow-breasted Greenfinch","107310"
"10534","300","Da Lat-grønirisk","monguilloti ","Vietnamese Greenfinch","107320"
"10535","300","Sorthovedet Grønirisk","ambigua ","Black-headed Greenfinch","107330"
"10536","300","Grønsisken","spinus ","Eurasian Siskin","107340"
"10537","300","Fyrresisken","pinus ","Pine Siskin","107350"
"10538","300","Guatemalasisken","atriceps ","Black-capped Siskin","107360"
"10539","300","Andessisken","spinescens ","Andean Siskin","107370"
"10540","300","Yarrellsisken","yarrellii ","Yellow-faced Siskin","107380"
"10541","300","Kapucinersisken","cucullata ","Red Siskin","107390"
"10542","300","Tyknæbssisken","crassirostris ","Thick-billed Siskin","107400"
"10543","300","Hættesisken","magellanica ","Hooded Siskin","107410"
"10544","300","Hispaniolasisken","dominicensis ","Antillean Siskin","107420"
"10545","300","Safransisken","siemiradzkii ","Saffron Siskin","107430"
"10546","300","Olivensisken","olivacea ","Olivaceous Siskin","107440"
"10547","300","Sortbrystet Sisken","notata ","Black-headed Siskin","107450"
"10548","300","Gulbuget Sisken","xanthogastra ","Yellow-bellied Siskin","107460"
"10549","300","Sortsisken","atrata ","Black Siskin","107470"
"10550","300","Kordillersisken","uropygialis ","Yellow-rumped Siskin","107480"
"10551","300","Skægsisken","barbata ","Black-chinned Siskin","107490"
"10552","300","Guldsisken","tristis ","American Goldfinch","107500"
"10553","300","Mexicosisken","psaltria ","Lesser Goldfinch","107510"
"10554","300","Pragtsisken","lawrencei ","Lawrence's Goldfinch","107520"
"10555","300","Stillits","carduelis ","European Goldfinch","107530"
"10556","300","Himalayastillits","carduelis caniceps","Grey-crowned Goldfinch","107540"
"10557","300","Citronsisken","citrinella ","Citril Finch","107550"
"10558","300","Brunrygget Citronsisken","corsicana ","Corsican Finch","107560"
"10559","300","Stor Gråsisken","flammea ","Common Redpoll","107570"
"10560","300","Lille Gråsisken","cabaret","Lesser Redpoll","107580"
"10561","300","Grønlandsk Gråsisken","flammea rostrata","Greenland Redpoll","107590"
"10562","300","Hvidsisken","hornemanni ","Arctic Redpoll","107600"
"10563","300","Lille Hvidsisken","hornemanni exilipes","Hoary Redpoll","107610"
"10564","300","Bjergirisk","flavirostris ","Twite","107620"
"10565","300","Tornirisk","cannabina ","Common Linnet","107630"
"10566","300","Yementornirisk","yemenensis ","Yemen Linnet","107640"
"10567","300","Somalitornirisk","johannis ","Warsangli Linnet","107650"
"10568","1049","Brun Fjeldfinke","nemoricola ","Plain Mountain Finch","107660"
"10569","1049","Mørkhovedet Fjeldfinke","brandti ","Brandt's Mountain Finch","107670"
"10570","1049","Sillems Fjeldfinke","sillemi ","Sillem's Mountain Finch","107680"
"10571","1049","Arktisk Fjeldfinke","arctoa ","Asian Rosy Finch","107690"
"10572","1049","Gråkronet Fjeldfinke","tephrocotis ","Grey-crowned Rosy Finch","107700"
"10573","1049","Sort Fjeldfinke","atrata ","Black Rosy Finch","107710"
"10574","1049","Coloradofjeldfinke","australis ","Brown-capped Rosy Finch","107720"
"10575","263","Brillerosenfinke","burtoni ","Spectacled Finch","107730"
"10576","1800","Karmoisinfinke","sanguineus ","Crimson-winged Finch","107740"
"10577","235","Ørkendompap","githagineus ","Trumpeter Finch","107750"
"10578","235","Mongolsk Ørkendompap","mongolicus ","Mongolian Finch","107760"
"10579","1804","Ørkenfinke","obsoleta ","Desert Finch","107770"
"10580","2110","Langhalet Rosenfinke","sibiricus ","Long-tailed Rosefinch","107780"
"10581","2116","Lyshalet Værling","pylzowi ","Pink-tailed Rosefinch","107790"
"10582","304","Himalayarosenfinke","rubescens ","Blanford's Rosefinch","107800"
"10583","304","Mørk Rosenfinke","nipalensis ","Dark-breasted Rosefinch","107810"
"10584","304","Karmindompap","erythrinus ","Common Rosefinch","107820"
"10585","304","Purpurrosenfinke","purpureus ","Purple Finch","107830"
"10586","304","Rødkronet Rosenfinke","cassinii ","Cassin's Finch","107840"
"10587","304","Husfinke","mexicanus ","House Finch","107850"
"10588","304","San Benito-husfinke","mexicanus mcgregori","McGregor's House-finch","107860"
"10589","304","Guadeloupehusfinke","mexicanus amplus","Guadalupe House-finch","107870"
"10590","304","Pragtrosenfinke","pulcherrimus ","Beautiful Rosefinch","107880"
"10591","304","Kinesisk Pragtrosenfinke","davidianus ","Chinese Beautiful Rosefinch","107890"
"10592","304","Eosrosenfinke","eos ","Stresemann's Rosefinch","107900"
"10593","304","Rødbrynet Rosenfinke","rodochroa ","Pink-browed Rosefinch","107910"
"10594","304","Vinrød Rosenfinke","vinaceus ","Vinaceous Rosefinch","107920"
"10595","304","Brun Rosenfinke","edwardsii ","Dark-rumped Rosefinch","107930"
"10596","304","Sinai-karmindompap","synoicus ","Sinai Rosefinch","107940"
"10597","304","Rosenfinke","roseus ","Pallas's Rosefinch","107950"
"10598","304","Båndrosenfinke","trifasciatus ","Three-banded Rosefinch","107960"
"10599","304","Pletvinget Rosenfinke","rodopeplus ","Spot-winged Rosefinch","107970"
"10600","304","Lysbuget Rosenfinke","rodopeplus verreauxii","Sharpe's Rosefinch","107980"
"10601","304","Hvidbrynet Rosenfinke","thura ","White-browed Rosefinch","107990"
"10602","304","Rødmasket Rosenfinke","dubius ","Chinese White-browed Rosefinch","108000"
"10603","304","Bjergrosenfinke","rhodochlamys ","Red-mantled Rosefinch","108010"
"10604","304","Vestlig Bjergrosenfinke","grandis ","Blyth's Rosefinch","108020"
"10605","304","Stribet Rosenfinke","rubicilloides ","Streaked Rosefinch","108030"
"10606","304","Stor Rosenfinke","rubicilla ","Great Rosefinch","108040"
"10607","304","Plettet Himalayarosenfinke","severtzovi ","Spotted Great Rosefinch","108050"
"10608","304","Rosenbrystet Rosenfinke","puniceus ","Red-fronted Rosefinch","108060"
"10609","994","Tibetrosenfinke","roborowskii ","Tibetan Rosefinch","108070"
"10610","366","Boninfinke","ferreorostris ","Bonin Grosbeak","108080"
"10611","1577","Krognæb","enucleator ","Pine Grosbeak","108090"
"10612","1577","Rødstrubet Krognæb","subhimachala ","Crimson-browed Finch","108100"
"10613","846","Skarlagenfinke","sipahi ","Scarlet Finch","108110"
"10614","1089","Stor Korsnæb","pytyopsittacus ","Parrot Crossbill","108120"
"10615","1089","Skotsk Korsnæb","scotica ","Scottish Crossbill","108130"
"10616","1089","Lille Korsnæb","curvirostra ","Red Crossbill","108140"
"10617","1089","Hvidvinget Korsnæb","leucoptera ","Two-barred Crossbill","108150"
"10618","1089","Hispaniolakorsnæb","megaplaga ","Hispaniolan Crossbill","108160"
"10619","1756","Grå Dompap","nipalensis ","Brown Bullfinch","108170"
"10620","1756","Hvidøret Dompap","leucogenis ","White-cheeked Bullfinch","108180"
"10621","1756","Orangedompap","aurantiaca ","Orange Bullfinch","108190"
"10622","1756","Rustdompap","erythrocephala ","Red-headed Bullfinch","108200"
"10623","1756","Gråhovedet Dompap","erythaca ","Grey-headed Bullfinch","108210"
"10624","1756","Dompap","pyrrhula ","Eurasian Bullfinch","108220"
"10625","1756","Baikaldompap","pyrrhula cineracea","Baikal Bullfinch","108230"
"10626","1756","Amurdompap","pyrrhula griseiventris","Grey-bellied Bullfinch","108240"
"10627","1756","Azorerdompap","pyrrhula murina","Azores Bullfinch","108250"
"10628","454","Kernebider","coccothraustes ","Hawfinch","108260"
"10629","668","Gulnæbbet Kernebider","migratoria ","Yellow-billed Grosbeak","108270"
"10630","668","Maskekernebider","personata ","Japanese Grosbeak","108280"
"10631","1259","Sortgul Kernebider","icterioides ","Black-and-yellow Grosbeak","108290"
"10632","1259","Pirolkernebider","affinis ","Collared Grosbeak","108300"
"10633","1259","Pletvinget Kernebider","melanozanthos ","Spot-winged Grosbeak","108310"
"10634","1259","Hvidvinget Kernebider","carnipes ","White-winged Grosbeak","108320"
"10635","892","Aftenkernebider","vespertina ","Evening Grosbeak","108330"
"10636","892","Hættekernebider","abeillei ","Hooded Grosbeak","108340"
"10637","1755","Gulnakket Finke","epauletta ","Gold-naped Finch","108350"
"10638","2008","Laysanfinke","cantans ","Laysan Finch","108370"
"10639","2008","Nihoafinke","ultima ","Nihoa Finch","108380"
"10640","1708","Ou","psittacea ","Ou","108390"
"10641","640","Lanaifinke","munroi ","Lanai Hookbill","108400"
"10642","1091","Palila","bailleui ","Palila","108410"
"10643","1797","Stor Koafinke","palmeri ","Greater Koa-finch","108420"
"10644","1797","Lille Koafinke","flaviceps ","Lesser Koa-finch","108430"
"10645","383","Konafinke","kona ","Kona Grosbeak","108440"
"10646","1694","Mauifinke","xanthophrys ","Maui Parrotbill","108450"
"10647","878","Amakihi","virens ","Hawaii Amakihi","108460"
"10648","878","Mauiakiapolaau","wilsoni ","Akiapolaau","108470"
"10649","878","Oahuaamakihi","flavus ","Oahu Amakihi","108480"
"10650","878","Tyknæbbet Amakihi","kauaiensis ","Kaua'i Amakihi","108490"
"10651","878","Anianiau","parvus ","Anianiau","108500"
"10652","878","Stor Amakihi","sagittirostris ","Greater Amakihi","108510"
"10653","878","Akialoa","obscurus ","Akialoa","108520"
"10654","878","Akialoa","obscurus obscurus","Lesser Akialoa","108530"
"10655","878","Stor Akialoa","ellisianus ","Greater Akialoa","108540"
"10656","878","Kauai","stejnegeri ","Kauai Amakihi","108550"
"10657","878","Nukupuu","lucidus ","Nukupuu","108560"
"10658","878","Akiapolaau","munroi ","Akiapolaau","108570"
"10659","1399","Akikiki","bairdi ","Akikiki","108580"
"10660","1399","Hawaiiklatrefinke","mana ","Hawaii Creeper","108590"
"10661","1461","Oahuklatrefinke","maculata ","Oahu Alauahio","108600"
"10662","1461","Molokaiklatrefinke","flammea ","Kakawahie","108610"
"10663","1461","Dværgklatrefinke","montana ","Maui Alauaho","108620"
"10664","1461","Lanai Dværgklatrefinke","montana montana","Maui Creepe","108630"
"10665","1461","Maui Dværgklatrefinke","montana newtoni","Maui Creeper","108640"
"10666","1093","Akekee","caeruleirostris ","Akekee","108650"
"10667","1093","Akepa","coccineus ","Akepa","108660"
"10668","1093","Hawaiiakepa","coccineus coccineus","Hawaii Akepa","108670"
"10669","1093","Oahuakepa","coccineus rufus","Oahu Akepa","108680"
"10670","428","Alohafinke","anna ","Ula-ai-hawane","108690"
"10671","2135","Iiwi","coccinea ","Iiwi","108700"
"10672","615","Hawaiimamo","pacifica ","Hawaii Mamo","108710"
"10673","615","Sortmamo","funerea ","Black Mamo","108720"
"10674","1443","Akohekohe","dolei ","Akohekohe","108730"
"10675","907","Apapane","sanguinea ","Apapane","108740"
"10676","907","Laysanapapane","sanguinea freethii","Laysan Honeycreeper","108750"
"10677","1157","Poo-uli","phaeosoma ","Poo-uli","108760"
"10678","1494","Bachmansanger","bachmanii ","Bachman's Warbler","108780"
"10679","2134","Gulvinget Sanger","chrysoptera ","Golden-winged Warbler","108790"
"10680","2134","Blåvinget Sanger","pinus ","Blue-winged Warbler","108800"
"10681","2134","Tennesseesanger","peregrina ","Tennessee Warbler","108810"
"10682","2134","Orangekronet Sanger","celata ","Orange-crowned Warbler","108820"
"10683","2134","Nashvillesanger","ruficapilla ","Nashville Warbler","108830"
"10684","2134","Virginiasanger","virginiae ","Virginia's Warbler","108840"
"10685","2134","Colimasanger","crissalis ","Colima Warbler","108850"
"10686","2134","Rødgumpet Sanger","luciae ","Lucy's Warbler","108860"
"10687","1463","Flammestrubet Parula","gutturalis ","Flame-throated Warbler","108870"
"10688","1463","Hvidbrynet Parula","superciliosa ","Crescent-chested Warbler","108880"
"10689","1463","Parulasanger","americana ","Northern Parula","108890"
"10690","1463","Olivenrygget Parula","pitiayumi ","Tropical Parula","108900"
"10691","1463","Socorroparula","pitiayumi graysoni","Socorro Parula","108910"
"10692","587","Brunsidet Sanger","pensylvanica ","Chestnut-sided Warbler","108920"
"10693","587","Gul Sanger","petechia ","American Yellow Warbler","108930"
"10694","587","Gylden Sanger","petechia petechia","Golden Warbler","108940"
"10696","587","Mangrovesanger","erithachorides ","Mangrove Warbler","108960"
"10697","587","Stribet Sanger","striata ","Blackpoll Warbler","108970"
"10698","587","Brunbrystet Sanger","castanea ","Bay-breasted Warbler","108980"
"10699","587","Ildsanger","fusca ","Blackburnian Warbler","108990"
"10700","587","Magnoliesanger","magnolia ","Magnolia Warbler","109000"
"10701","587","Cyanblå Sanger","cerulea ","Cerulean Warbler","109010"
"10702","587","Brunkindet Sanger","tigrina ","Cape May Warbler","109020"
"10703","587","Blå Sanger","caerulescens ","Black-throated Blue Warbler","109030"
"10704","587","Myrtesanger","coronata ","Yellow-rumped Warbler","109040"
"10705","587","Gulstrubet Myrtesanger","coronata auduboni","Audubon's Warbler","109050"
"10706","587","Sortstrubet Gråsanger","nigrescens ","Black-throated Grey Warbler","109060"
"10707","587","Gyldenkindet Sanger","chrysoparia ","Golden-cheeked Warbler","109070"
"10708","587","Sorthalset Sanger","virens ","Black-throated Green Warbler","109080"
"10709","587","Sortøret Sanger","townsendi ","Townsend's Warbler","109090"
"10710","587","Gyldenhovedet Sanger","occidentalis ","Hermit Warbler","109100"
"10711","587","Gulstrubet Sanger","dominica ","Yellow-throated Warbler","109110"
"10712","587","Gyldenstrubet Sanger","graciae ","Grace's Warbler","109120"
"10713","587","Præriesanger","discolor ","Prairie Warbler","109130"
"10714","587","Caymansanger","vitellina ","Vitelline Warbler","109140"
"10715","587","Antilsanger","adelaidae ","Adelaide's Warbler","109150"
"10716","587","Barbudasanger","subita ","Barbuda Warbler","109160"
"10717","587","Skt. Lucia-skovsanger","delicata ","St. Lucia Warbler","109170"
"10718","587","Olivenkronet Sanger","pityophila ","Olive-capped Warbler","109180"
"10719","587","Fyrresanger","pinus ","Pine Warbler","109190"
"10720","587","Kirtlandsanger","kirtlandii ","Kirtland's Warbler","109200"
"10721","587","Mossanger","palmarum ","Palm Warbler","109210"
"10722","587","Blygrå Sanger","plumbea ","Plumbeous Warbler","109220"
"10723","587","Jamaicasanger","pharetra ","Arrowhead Warbler","109230"
"10724","587","Puerto Rico Sanger","angelae ","Elfin Woods Warbler","109240"
"10725","314","Fløjtesanger","bishopi ","Whistling Warbler","109250"
"10726","1234","Sorthvid Sanger","varia ","Black-and-White Warbler","109260"
"10727","587","Amerikansk Ildstjert","ruticilla ","American Redstart","109270"
"10728","1671","Blommegul Sanger","citrea ","Prothonotary Warbler","109280"
"10729","876","Ormæder-sanger","vermivorum ","Worm-eating Warbler","109290"
"10730","1057","Spidsnæbbet Sanger","swainsonii ","Swainson's Warbler","109300"
"10731","1879","Brillevanddrossel","aurocapilla ","Ovenbird","109310"
"10732","1879","Nordlig Vanddrossel","noveboracensis ","Northern Waterthrush","109320"
"10733","1879","Sydlig Vanddrossel","motacilla ","Louisiana Waterthrush","109330"
"10734","1394","Kentuckysanger","formosus ","Kentucky Warbler","109340"
"10735","1394","Connecticutsanger","agilis ","Connecticut Warbler","109350"
"10736","1394","Sørgesanger","philadelphia ","Mourning Warbler","109360"
"10737","1394","Gråhovedet Sanger","tolmiei ","MacGillivray's Warbler","109370"
"10738","786","Gulstrube","trichas ","Common Yellowthroat","109380"
"10739","786","Chapala Gulstrube","trichas chapalensis","Chapala Yellowthroat","109390"
"10740","786","Beldinggulstrube","beldingi ","Belding's Yellowthroat","109400"
"10741","786","Altamiragulstrube","flavovelata ","Altamira Yellowthroat","109410"
"10742","786","Bahamagulstrube","rostrata ","Bahama Yellowthroat","109420"
"10743","786","Olivenkronet Gulstrube","semiflava ","Olive-crowned Yellowthroat","109430"
"10744","786","Sorthovedet Gulstrube","speciosa ","Black-polled Yellowthroat","109440"
"10745","786","Højlandsgulstrube","nelsoni ","Hooded Yellowthroat","109450"
"10746","786","Maskegulstrube","aequinoctialis ","Masked Yellowthroat","109460"
"10747","786","Chiriquígulstrube","chiriquensis ","Chiriqui Yellowthroat","109470"
"10748","786","Sorttøjlet Gulstrube","auricularis ","Black-lored Yellowthroat","109480"
"10749","786","Sydlig Guldstrube","velata ","Southern Yellowthroat","109490"
"10750","359","Gråkronet Gulstrube","poliocephala ","Grey-crowned Yellowthroat","109500"
"10751","1212","Grønhale","palustris ","Green-tailed Warbler","109510"
"10752","2016","Gulhovedet Cubasanger","fernandinae ","Yellow-headed Warbler","109520"
"10753","2016","Gråhættet Cubasanger","fornsi ","Oriente Warbler","109530"
